NOM_ETABLISSENTFR,NOM_ETABLISSENTAR,ADRESSEFR,ADRESSEAR,TELEPHONE,PROVINCE,REGION
AMINA BENT WAHB,أمنة بنت وهب,SIDI MOUMEN,سيدي مومن,,Sidi Bernoussi,Grand Casablanca
MALIKA ELFASSI,مليكة الفاسي,HAY ANASSI,حي أناسي,,Sidi Bernoussi,Grand Casablanca
KHEMISSET,الخميسات,LOT CDG,تجزئة صندوق الإيداع والتدبير,,Khemisset,Rabat - Salé - Zemmour - Zaer
abi dar al ghifari,أبي ذرالغفاري,hay al fath,حي الفتح ,0660479512,Rabat,Rabat - Salé - Zemmour - Zaer
COLLEGE tanant,ثانوية تنانت الاعدادية,centre commune tanant,مركز جماعة تنانت,0666092177,Azilal,Tadla - Azilal
collège SENADA,اعدادية سنادة,Commune SENADA ,جماعة سنادة اقليم الحسيمة,,Al Houceima,Taza  - Al Hoceima - Taounate
Collège ANNASR,اعدادية النصر,imzouren,امزورن,,Al Houceima,Taza  - Al Hoceima - Taounate
CPI JAAFRA,المركب التربوي المندمج الجعافرة,Commune Jaafra,جماعة الجعافرة,,Rehamna,Marrakech - Tensift - Al Haouz
lycée collège AL HOUCINE BNOU ALI,الثانوية الإعدادية الحسين ابن علي,CENTRE AIN CHKEF,مركز عين السقف,,Moulay Yacoub,Fès - Boulmane
ESSAIDIYINE,السعديين,COMMUNE SAADLA CERCLE HRARA,جماعة الصعادلة دائرة حرارة,0662292361,Safi,Doukala - Abda
Abdellah El aroui,عبد الله العروي,Ouled sidi ali ben youssef,أولاد سيدي علي بن يوسف,,El Jadida,Doukala - Abda
EL KHAWARIZMI,الخوارزمي,OUTAT EL HAJ,أوطاط الحاج,,Boulmane,Fès - Boulmane
col BADR,الثانوية الإعدادية بدر,QUARTIER MESNANA,حي مسنانة,,Tanger Assilah,Tanger - Tetouan
Collège TIFNOUT,اعدادية تفنوت,Douar AMZERKO Tifnout,دوار امزركو تفنوت,0661570478,Taroudant,Sous-Massa-Draa
LYCEE COLLEGIAL ENNASR,ثانوية النصر الإعدادية,MTAL,امطل, 0662473223,Sidi bennour,Doukala - Abda
TARIK IBN ZIAD,طارق بن زياد,QUARTIER SELLALINE,حي السلالين,,Larache,Tanger - Tetouan
COLLEGE ALMAGHRIB ALJADID,ثانوية المغرب الجديد الإعدادية,LOTISSEMENT AL MAGHIRIB ALJADID,تجزئة المغرب الجديد,0611194205,Larache,Tanger - Tetouan
Lycee Collegial Sidi Hajjaj,الثانوية الإعدادية سيدي حجاج,Sidi Hajjaj,سيدي حجاج,,Settat,Chaouia - Ourdigha
Lycee Collegial Ouled Bouali Nouaja,الثانوية الإعدادية اولاد بوعلي النواجة,Ouled Bouali Nouaja,اولاد بوعلي النواجة,0661335706,Settat,Chaouia - Ourdigha
COLLEGE JABER BNOU HAYANE,ثانوية جابر بن حيان الإعدادية,BD HASSAN II AZILAL,شارع الحسن الثاني أزيلال,0677851278,Azilal,Tadla - Azilal
college rif,إعدادية الريف,COMMUNE IHADADDENE,جماعة احدادن,,Nador,l'Oriental
al jawahir,الجواهر,zouagha,زواغة,,Fès,Fès - Boulmane
COLLEGE AIN CHGAG,إعدادية عين الشكاك,CENTRE COMMUNE AIN CHGAG,مركز جماعة عين الشكاك,,Sefrou,Fès - Boulmane
Lakssiba,القصيبة,Boulaâouane,بولعوان,,El Jadida,Doukala - Abda
collège anoual,اعدادية أنوال,lamrissa,المريسة,,Salé,Rabat - Salé - Zemmour - Zaer
college elandalos,اعدادية الأندلس,sale tabriket,سلا تابريكت,,Salé,Rabat - Salé - Zemmour - Zaer
collège Med zefzaf,اعدادية محمد الزفزاف,sale tabriket,سلا تابريكت,,Salé,Rabat - Salé - Zemmour - Zaer
collège almouhit,اعدادية المحيط,sale bouknadel,سلا بوقنادل,,Salé,Rabat - Salé - Zemmour - Zaer
lycée oum errabii,ثانوية ام الربيع,sale laayayda,سلا العيايدة,,Salé,Rabat - Salé - Zemmour - Zaer
college AL IMAM AL GHAZALI,ثانوية الإمام الغزالي الإعدادية,OULED AYAD CENTRE,مركز بلدية أولاد عياد,,Fkih ben salah,Tadla - Azilal
C. Al Khalil,اعدادية الخليل,Quartier Tilila,حي تليلا,,Agadir Ida Outanane,Sous-Massa-Draa
C Ramallah,اعدادية رام الله,Quartier Tadart Anza Al Oulya ,حي تدارت انزا العليا,0662491659,Agadir Ida Outanane,Sous-Massa-Draa
Complexe Educatif taha hsin,المركب التربوي طه حسين,centre mejji,مركز مجي,,Essaouira,Marrakech - Tensift - Al Haouz
IBNOU TOUMART,ابن تومرت,HAY ALJADID,الحي الجديد,,Tarfaya,Laayoune-Boujdour-Sakia Al Hamra
SALAH EDDINE ALAYOUBI,صلاح الدين الايوبي,CENTRE AKHFENIR,مركز اخفنير,,Tarfaya,Laayoune-Boujdour-Sakia Al Hamra
Lycée Collégial El Maghreb Al Arabie,الثانوية الإعدادية المغرب العربي,hay al ouifaq bloc g,حي الوفاق بلوك ج,0661673764,Laayoune,Laayoune-Boujdour-Sakia Al Hamra
Lycée Collégial Outhmane Ibn Aafane,الثانوية الإعدادية عثمان بن عفان,madinat al ouahda bloc f,مدنية الوحدة بلوك ف,0661671862,Laayoune,Laayoune-Boujdour-Sakia Al Hamra
Ahmed elmansour eddahbi,أحمد المنصور الذهبي,oued makhazine,وادي المخازن,,Kenitra,Gharb - Chrarda - Beni Hssen
 abd aziz amine,الثانوية الإعدادية عبد العزيز أمين,OUED EDDAHAB LAAYAYDAa,واد الذهب جماعة العيايدة,,Salé,Rabat - Salé - Zemmour - Zaer
MOUAD BEN JABEL,معاد بن جبل,26 RUE BEN TAIB EL ALAMI HAY ELMANARE AGDAL RIAD,26 زنقة الطيب العلمي ـ حي المنار ـ أكدال الرياض,0679798640,Rabat,Rabat - Salé - Zemmour - Zaer
AL IMAM ALBOUKHARI,الإمام البخاري,AV BINE ALOUIDANE AGDAL RIAD,شارع بين الويدان أكدال,0679798649,Rabat,Rabat - Salé - Zemmour - Zaer
AL IRFANE,العرفان,AV BENABDELLAH RAGRAGUI MADINAT ALIRFAN AGDAL RIAD,شارع  بنعيد الله الركراكي مدينة العرفان - أكدال,0537779198,Rabat,Rabat - Salé - Zemmour - Zaer
IBN TOUFAIL,ابن طفيل,AV MED ELYAZIDI READ AGDAL,شارع محمد اليازيدي القطاع 9 حي الرياض,0679798634,Rabat,Rabat - Salé - Zemmour - Zaer
OMAR BEN KHATTEB,عمر بن الخطاب,Avenue saphora secteur 24 hay  ryad rabat, شارع صفورا سكتور 24 حي الرياض الرباط,0679798625,Rabat,Rabat - Salé - Zemmour - Zaer
YAACOUB ALMANSOUR,يعقوب المنصور,38 RUE MEK HASSAN,38 زنقة مكة,0537707065,Rabat,Rabat - Salé - Zemmour - Zaer
LALLA AICHA,للا عائشة,RUE  MY ALI CHRIF HASSANE,زنقة مولاي علي الشريف حسان,0679798648,Rabat,Rabat - Salé - Zemmour - Zaer
MOUHAMMED BENABDESLAM SAIH,محمد بن عبد السلام السايح,BAB CHALLAH HASSANE,باب شالة حسان,0679798644,Rabat,Rabat - Salé - Zemmour - Zaer
ATTAWHID,التوحيد,BAB EL MALLAH HASSANE,باب الملاح حسان,0679798637,Rabat,Rabat - Salé - Zemmour - Zaer
AL MARHREB ALKABIR,المغرب الكبير,AV HASSAN 2 HASSANE N 414,شارع الحسن الثاني رقم 414,0679798635,Rabat,Rabat - Salé - Zemmour - Zaer
MOHAMMED VI,محمد السادس,RUE MBARK EL BAKAY KEBIBAT,زنقة  امبارك البكاي القبيبات,0679798639,Rabat,Rabat - Salé - Zemmour - Zaer
IBN KHALDOUNE,ابن خلدون,AV GRAND MAGREB  HASSANE,شارع المغرب العربي حسان,0679798636,Rabat,Rabat - Salé - Zemmour - Zaer
AL MOUHIT,المحيط,n1 AV EL CONGO OCEAN HASSANE,رقم 1 شارع الكونغو المحيط حسان,0679798643,Rabat,Rabat - Salé - Zemmour - Zaer
LALLA KENZA,للا كنزة,AV ABDELKRIM EL KHATABI HASSANE,شارع عبدالكريم الخطابي حي المحيط,0679798642,Rabat,Rabat - Salé - Zemmour - Zaer
TADILI,التادلي,AV LILE DES ARABES N27 HASSANE,شلرع جزيرة العرب 27 حسان,0679798638,Rabat,Rabat - Salé - Zemmour - Zaer
TALHA BNOU OUBAID ALLAH,طلحة بن عبيد الله,HAY NAHDA 1,حي النهضة 1,0679798646,Rabat,Rabat - Salé - Zemmour - Zaer
MOUHAMED AZARKTOUNI,محمد الزرقطوني,HAY NAHDA 2 YOUSSOUFIA,حي النهضة2 اليوسفية,0679798647,Rabat,Rabat - Salé - Zemmour - Zaer
LAARBI ALBANNAY,العربي البناي,ROUTE OUAD AKRACHE TAKADOUM YOUSSOUFIA,طريق واد عكراش التقدم اليوسفية,0679798629,Rabat,Rabat - Salé - Zemmour - Zaer
AL KHAWARIZMI,الخوارزمي,HAY EL MAOIDA YOUSSOUFIA YOUSSOUFIA,حي المودة  اليوسفية,0679798627,Rabat,Rabat - Salé - Zemmour - Zaer
AMROU ALEM,عمرو عالم,RUE BANI MALLEK YOUSSOUFIA,زنقة بني مالك اليوسفية,0679798626,Rabat,Rabat - Salé - Zemmour - Zaer
IBN ZIDOUNE,ابن زيدون,RUE BNI  MALEK HAY EL IDARI YOUSSOUFIA,زنقة بني مالك الحي الإداري اليوسفية,0679798645,Rabat,Rabat - Salé - Zemmour - Zaer
OUM ALBANINE,أم البنين,AV TADLA HAY MABELA YOUSSOUFIA,شارع تادلة حي مابيلا اليوسفية,0679798628,Rabat,Rabat - Salé - Zemmour - Zaer
HALIMA SAADIA,حليمة السعدية,AV SIDI MED BEN ABDELLAH YAACOUB MANSOUR,شارع سيدي محمد بن عبد الله يعقوب المنصور,0679798631,Rabat,Rabat - Salé - Zemmour - Zaer
IBN BASSAM,ابن بسام,HAY ECHABAB YAACOUB MANSOUR,حي الشباب يعقوب المنصور,0679798630,Rabat,Rabat - Salé - Zemmour - Zaer
AL JOULANE,الجولان,AV SIDI MED BEN ABDELLAH YAACOUB MANSOUR,شارع  سيدي محمد بن عبدالله حي الأحباس يعقوب المنصو,0679798633,Rabat,Rabat - Salé - Zemmour - Zaer
CHAHID ALLAL BEN AHMED IMIK,الشهيد علال بن احمد إميك,RUE 5 HAY LAHBASSE YAACOUB MANSOUR,حي الأحباس الزنقة 5 جماعة يعقوب المنصور,0679798632,Rabat,Rabat - Salé - Zemmour - Zaer
SIDI MADANI BELHOUSNI,سيدي المدني بلحسني,AV EL MAJD QUARTIER INDUSTRIEL YAACOUB MANSOUR,شارع المجد الحي الصناعي يعقوب المنصور,0679798653,Rabat,Rabat - Salé - Zemmour - Zaer
ABDELAZIZ DINIA,عبدالعزيز دينية,HAY AL AMAL 3 YAACOUB MANSOUR,حي الأمل 3 إضافي يعقوب المنصور,0679798652,Rabat,Rabat - Salé - Zemmour - Zaer
BIR ANZARANE,بئر أنزران,HAY EL MANZAH AVe EL MASSIRA YACOUB MANSOUR,حي المنزه جماعة يعقوب المنصور الرباط,0679798654,Rabat,Rabat - Salé - Zemmour - Zaer
ABI HOURAIRA,ابي  هريرة,secteur j3 LOT HAJ SLYMAN,سكتور ج3 تجزئة الحاج سليمان,0679798655,Rabat,Rabat - Salé - Zemmour - Zaer
ABI LHASSAN ELMARINI,ابي الحسن المريني,LABUITAT YAACOUB ELMANSOUR,شارع المستقبل البيتات,0679798651,Rabat,Rabat - Salé - Zemmour - Zaer
ALAMIRA AICHA,الأميرة عائشة,ROUTE OILJA YOUSSOUFIA YOUSSOUFIA,طريق الولجة اليوسفية,0660958643,Rabat,Rabat - Salé - Zemmour - Zaer
COLLEGE IBNO ROCHD,إبن رشد,HAY MY ISMAIL COMMUNE DE BETTANA,حي مولاي إسماعيل جماعة بطانة,06660191388,Salé,Rabat - Salé - Zemmour - Zaer
OMAR IBN EL KHATTAB,إعدادية عمر بن الخطاب,RUE  BEN GUERIR COMMUNE DE BETTANA,طريق إبن جرير بطانة,037-80-70-54,Salé,Rabat - Salé - Zemmour - Zaer
HAMZA IBN ABDELMOUTTALEB,الثانوية الإعدادية حمزة بن عبد المطلب,AV ALMASSIRA ALKHADRA COMMUNE DE BETTANA,شارع المسيرة الخضراء جماعة بطانة,0679798690,Salé,Rabat - Salé - Zemmour - Zaer
EL JAHID,إعدادية الجاحظ,AV. ALBOUGHAZ HAY ESSALAM COMMUNE DE BETTANA,شارع البوغاز حي السلام جماعة بطانة,037-80-92-76,Salé,Rabat - Salé - Zemmour - Zaer
KHALID IBN EL WALID,إعدادية خالد بن الوليد,HAY ESSALAM COMMUNE DE BETTANA,حي السلام جماعة بطانة,037-80-75-02,Salé,Rabat - Salé - Zemmour - Zaer
IMAM ALI,إعدادية الإمام علي,HAY ESSALAM COMMUNE DE BETTANA,حي السلام جماعة بطانة,0679798687,Salé,Rabat - Salé - Zemmour - Zaer
LALLA HASNA,إعدادية للا حسناء,AV LALLA HASNA COMMUNE BAB LAMRISSA,شارع للا حسناء باب سبتة  المريسة,0679798671,Salé,Rabat - Salé - Zemmour - Zaer
ABDELAZIZ BEN CHAKROUN,إعدادية بن شقرون,SIDI YEDDER COMMUNE BAB LAMRISSA,سيدي يدر المريسة,0679-79-86-72,Salé,Rabat - Salé - Zemmour - Zaer
IBN ABBAD,إعدادية إبن عباد,AV 2 MARS COMMUNE bab LAMRISSA,شارع 2مارس باب الخميس لمريسة,0679798673,Salé,Rabat - Salé - Zemmour - Zaer
ABDERRAHMAN HAJJI,إعدادية عبد الرحمان حجي,SIDI MOUSSA COMMUNE BAB LAMRISSA,سيدس موسى المريسة,0679798674,Salé,Rabat - Salé - Zemmour - Zaer
MOHAMED ZERKTOUNI,إعدادية محمد الزرقطوني,COLLEGE BOUKNADEL CENTRE COMMUNE DE BOUKNADEL,مركز بوقنادل,0679798700,Salé,Rabat - Salé - Zemmour - Zaer
OKBA IBN NAFIE,إعدادية عقبة بن نافع,SANIAT HAMMANI SIDI MOUSSA COMMUNE BAB LAMRISSA,سانية حماني سيدي موسى باب لمريسة ,0679 79 86 75,Salé,Rabat - Salé - Zemmour - Zaer
AHMED ENNASSIRI,أحمد الناصري,AV. MY YOUSSEF COMMUNE DE TABRIQUET,"شارع م, يوسف تابريكت",0679798676,Salé,Rabat - Salé - Zemmour - Zaer
EL WAHDA,الثانوية إعدادية الوحدة,AV MOHAMED V COMMUNE DE TABRIQUET,شارع محمد الخامس تابريكت,0537-86-20-83,Salé,Rabat - Salé - Zemmour - Zaer
YOUSSEF IBN TACHAFINE,إعدادية يوسف بن تاشفين,HAY AL MAZRAA COMMUNE DE TABRIQUET,المزرعة تابريكت,079-79-86-82,Salé,Rabat - Salé - Zemmour - Zaer
secondaire collegial MOuAD iBNOU JABAL,الثانوية الإعدادية  معاد بن جبل,HAY ALMAZRAA COMMUNE DE TABRIQUET,حي المزرعة تابريكت,0679798684,Salé,Rabat - Salé - Zemmour - Zaer
L. C. OUED EL MAKHAZINE,الثانوية الاعدادية وادي المخازن,AV. MOHAMED V COMMUNE DE TABRIQUET,حي كريمة تابريكت سلا,0679798678,Salé,Rabat - Salé - Zemmour - Zaer
college ahmed balafrij,الثانوية الإعدادية أحمد بلافريج,HAY ALINBIAAT COMMUNE DE TABRIQUET,حي الانبعاث سلا,0679798677,Salé,Rabat - Salé - Zemmour - Zaer
CHAHID HOCINE BNOU ALI,إعدادية الشهيد الحسين,HAY ALINBIAAT COMMUNE DE TABRIQUET,حي الإنبعاث تابريكت,0679798679,Salé,Rabat - Salé - Zemmour - Zaer
ESSMARA,إعدادية السمارة,DAR ELHAMRA COMMUNE DE TABRIQUET,الدار الحمراء  تابريكت,0679798683,Salé,Rabat - Salé - Zemmour - Zaer
col essayeda  alhorra,إعدادية السيدة الحرة  ,HAY ARRAHMA SECT 1 COMMUNE DE TABRIQUET,"حي الرحمة س,1 تابريكت",0679-79-86-80,Salé,Rabat - Salé - Zemmour - Zaer
ALLAMA MOHAMED BEN ALI DOUKKALI,إعدادية بنعلي الدكالي,HAY OUAD EDDAHAB COMMUNE LAYAYDA,واد الذهب العيايدة,037-80-74-53,Salé,Rabat - Salé - Zemmour - Zaer
IMAM AL BOUKHARI,إعدادية الإمام البخاري,OUAD EDDAHAB COMMUNE LAYAYDA,واد الذهب العيايدة,0537875486,Salé,Rabat - Salé - Zemmour - Zaer
SIDI MOHAMED BEN ABDELLAH,الثانوية الاعدادية سيدي محمد بن عبد الله,ALAARJAT ROUTE DE MEKNES COMMUNE DE SHOUL,طريق مكناس  جماعة السهول العرجات,037828189,Salé,Rabat - Salé - Zemmour - Zaer
college LAAYOUN,الثانوية الإعدادية العيون,AV MY RACHID COMMUNE DE HSAINE,القرية جماعة احصين,0679798697,Salé,Rabat - Salé - Zemmour - Zaer
IMAM MALEK,إعدادية الإمام مالك,secteur3 hay safae karia sale,سكتور3 حي الصفاء القرية  سلا,0679798692,Salé,Rabat - Salé - Zemmour - Zaer
MOHAMMED BEN ZAKOUR,محمدبن زاكور,HAY oid dahabe rue ahmed hanssali,شارع أحمد الحنصالي - حي واد الذهب,0679798722,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
11 JANVIER,11 يناير,HAY alin biaat TEMARA,حي الانبعاث تمارة,079 79 87 10,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
IBN BATTOUTA,ابن بطوطة,MASSIRA 1 TEMARA,المسيرة 1 تمارة,0679798703,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
ABDELLAH GUENNOUNE,عبد الله كنون,quartier oued eddahab lot abi horayra TEMARA,حي واد الذهب  تجزئة أبي هريرة تمارة,0537643883,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
IBN KHALDOUNE,ابن خلدون,CITE FIRDAOUS TEMARA,حي الفردوس تمارة,0679798706,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
EL KHAOUARIZMI,الخوارزمي,MAGHREB ARABI MASSIRA 2  TEMARA,المسيرة 2 حي االمعمورة  تمارة,0679798715,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
EL IDRISSI,الادريسي,RUE DE LA GARE ONCF,طريق محطة القطار,0679798718,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
AL IMAM MALEK,الإمام مالك,AIN ATIG CENTRE,عين عتيق المركز,079798712,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
SIDI YAHYA ZAER,إعدادية سيدي يحيى زعير,SIDI YAHYA ZAER CENTRE,سيدي يحيى المركز,0679798704,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
MOUHA OUHAMMOU ZAIANI,موحى احمو الزياني,MERS EL KHEIR CENTRE,مرس الخير المركز,0660191326,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
EL MEHDI BEN ABOUD,المهدي بن عبود,AIN AOUDA CENTRE,عين العودة المركز,0679798713,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
ABDERRAHMAN BNOU AOUF,عبد الرحمان بن عوف,BD GRANDE CEINTURE ROUTE AZEMOUR COMMUNE ANFA,شارع سيدي عبد الرحمان عين الدئاب,0522-39-28-67,Casablanca Anfa,Grand Casablanca
MOULAY YOUSSEF,مولاي يوسف,1 RUE DASCARTES  COMMUNE SIDI BELYAUT,1 زنقة ديكارت جماعة سيدي بليوط,0522-22-33-29,Casablanca Anfa,Grand Casablanca
HALIMA,حليمة,35 RUE NICHKARA RAHAL  COMMUNE SIDI BELYOUT, رقم 35 زنقة نشكرة رحال - جماعة سيدي بليوط,0522-30-23-76,Casablanca Anfa,Grand Casablanca
MOHAMED ABDOUH,محمد عبده,RUE ALI IBN ABI TALIB  COMMUNE SIDI BELYout,زنقة علي بن ابي طالب جماعة سيدي بليوط,0522-22-09-03,Casablanca Anfa,Grand Casablanca
OUM AYMANE,أم ايمن,2 BD DE PARIS  COMMUNE SIDI BELYOUT,2 شارع باريس ساحة وادي المخازن  جماعة سيدي بليوط,0522-27-95-48,Casablanca Anfa,Grand Casablanca
MOULAY SLIMANE ALAOUI,مولاي سليمان العلوي,PLACE KHANDAK RUE ZERHOUNE  COMMUNE SIDI BELYOUT,زنقة زرهون بنجدية جماعة سيدي بليوط,0522-22-00-85,Casablanca Anfa,Grand Casablanca
